participant_id:TMS_Type,participant_id,problem_id 
1.18558878237363, 0.768008735793437, 6.21422793473195  
0.418826335847336, 0.865442002777879, 3.50513252422319  
0.904459551088377, 1.17307077742455, 5.73864521847804  
1.57176697593065, 0.587560609246408, 6.73362628902104  
1.10900070584825, 0.0682712390367318, 5.29656060989283  
0.160232958899013, 0.845383332151641, 3.24237350269076  
0.662313568798845, 0.263990086579749, 4.96794352962621  
0.900445814720337, 0.611258126151695, 4.27496072969665  
0.207953311514078, 1.49227112950378, 5.44937433441674  
1.39661769384801, 0.275498383494456, 3.14090837616595  
0.348498434522762, 1.68587429893931, 4.76021245310031  
1.96638024770601, 0.401084666000218, 6.19436191633878  
0.868276975987285, 1.21496599860823, 6.79318426511915  
1.13190391896273, 1.79023355076438, 10.962101570762  
2.22066977236712, 1.28932396681443, 4.74527493495131  
1.36661693553893, 0.147264375173651, 4.84569790950495  
1.63343758696498, 0.191040235326774, 3.62522027088744  
0.727811040314385, 0.995528242665702, 11.4398981577906  
1.01559012001778, 0.433024804177848, 5.00412733563748  
1.29643635928927, 0.508531718167983, 7.5112963967559  
0.0404999566040049, 1.13341890453923, 7.83448830080501  
2.08468558200415, 3.42788082661204e-09, 6.06129459824881  
1.06434210507422, 1.77781201169196, 3.66598390422394  
1.10674090384267, 0.814211659994139, 6.84210806243259  
0.555990830673294, 1.76666566569969, 5.38494986939486  
0.704320004453181, 1.97334830044275e-09, 6.03562941358522  
0.962481421139388, 0.717543585066551, 7.70983643629654  
0.770539762224536, 0.84076010604694, 8.51410103270227  
1.55093150238112, 1.12134028685002, 3.22202148859658  
1.68718192885299, 1.7219153729243, 5.04855521363026  
1.69020348732374, 0.467246090505946, 5.59686543430778  
0.694399942492959, 0.130383871317056, 3.92017176428277  
1.2936412438179, 0.816549520064954, 2.8531733691428  
2.07982582370351, 0.582108959476623, 10.4195973516491  
1.76080723372633, 0.604540558125345, 3.17029468729696  
1.04956777251138, 0.692300310075387, 6.42697225688449  
5.62700481700861e-12, 1.30211364943514, 6.4350595295508  
1.52147093241903, 0.234577844385598, 8.33847245874485  
1.73627278034792, 0.48166495335169, 7.56596938775704  
1.58311387675101, 1.34238682760908, 4.00866628833722  
0.387808220655186, 1.46874158042813, 4.05573081123157  
0.884234577417711, 4.12791307448925e-11, 5.23392154722829  
0.371109213748523, 0.855177999659113, 4.90248250107433  
0.947368887041898, 1.61395728301962, 11.699847325363  
0.0279476600215333, 1.01853319589726, 3.69400489489658  
3.51442974301714, 1.39772627023897, 9.31295646318969  
0.527665949659467, 0.960379638309292, 3.73654126295834  
